ACARA School ID,School Name,Suburb,PostCode
48353,Darlington Primary School,DARLINGTON,6070
48370,East Fremantle Primary School,FREMANTLE,6160
48373,Gascoyne Junction Remote Community School,GASCOYNE JCTN   (V,6705
48390,Highgate Primary School,HIGHGATE,6003
48393,Hilton Primary School,HILTON,6163
48396,Inglewood Primary School,INGLEWOOD,6052
48410,Karridale Primary School,KARRIDALE,6288
48413,Kelmscott Primary School,KELMSCOTT,6111
48416,Kewdale Primary School,KEWDALE,6105
48430,West Leederville Primary School,LEEDERVILLE,6007
48433,Maida Vale Primary School,MAIDA VALE,6057
48436,Manning Primary School,MANNING,6152
48456,Mount Hawthorn Primary School,MOUNT HAWTHORN,6016
48459,Mount Lockyer Primary School,ALBANY,6330
48476,Ongerup Primary School,ONGERUP,6336
48479,Osborne Primary School,OSBORNE PARK,6017
48482,Perenjori Primary School,PERENJORI,6620
48496,Roebourne District High School,ROEBOURNE,6718
48500,Safety Bay Primary School,SAFETY BAY,6169
48503,Scarborough Primary School,SCARBOROUGH,6019
48520,Three Springs Primary School,THREE SPRINGS,6519
48523,Trayning Primary School,TRAYNING,6488
48540,White Gum Valley Primary School,WHITE GUM VALLEY,6162
48543,Wilson Park Primary School,COLLIE,6225
48560,Bungaree Primary School,ROCKINGHAM,6168
48563,Useless Loop Primary School,USELESS LOOP,6537
48566,Bateman Primary School,BATEMAN,6150
48580,Lockridge Primary School,LOCKRIDGE,6054
48583,Leeman Primary School,LEEMAN,6514
48586,Wickham Primary School,WICKHAM,6720
48603,East Maddington Primary School,MADDINGTON,6109
48606,Bull Creek Primary School,BULL CREEK,6149
48623,Huntingdale Primary School,HUNTINGDALE,6110
48626,Maidens Park Primary School,BUNBURY,6230
48629,Carine Primary School,CARINE,6020
48643,Grovelands Primary School,CAMILLO,6111
48646,East Beechboro Primary School,BEECHBORO,6063
48649,Glengarry Primary School,DUNCRAIG,6023
48663,Edgewater Primary School,EDGEWATER,6027
48667,North Mandurah Primary School,MANDURAH,6210
48670,Rostrata Primary School,WILLETTON,6155
48687,Woodvale Primary School,WOODVALE,6026
48690,Clifton Park Primary School,CLIFTON PARK,6233
48707,Broome Primary School,BROOME,6725
48710,Burringurrah Remote Community School,MOUNT JAMES,6642
48713,Charthouse Primary School,WAIKIKI,6169
48727,Canning Vale Primary School,CANNING VALE,6155
48730,Halls Head Primary School,HALLS HEAD,6210
48733,Port Kennedy Primary School,PORT KENNEDY,6172
48750,Ocean Road Primary School,DAWESVILLE,6211
48753,Dumbleyung Primary School,DUMBLEYUNG,6350
48770,Caralee Community School,WILLAGEE,6156
48773,Two Rocks Primary School,TWO ROCKS,6037
48791,Craigie Heights Primary School,CRAIGIE,6025
48794,Carnarvon School Of The Air,CARNARVON,6701
48797,Meekatharra School Of The Air,BLUFF POINT,6530
48811,Cassia Education Support Centre,SOUTH HEDLAND,6722
48815,Westminster Education Support Centre,WESTMINSTER,6061
48818,Armadale Education Support Centre,ARMADALE,6112
48835,Cannington Community Education Support Centre,CANNINGTON,6107
48838,Newton Moore Education Support Centre,BUNBURY,6230
48855,Shenton College Deaf Education Centre,SHENTON PARK,6008
48858,Duncraig Senior High School Education Support Centre,DUNCRAIG,6023
48875,St Brigid's School,BRIDGETOWN,6255
48878,St Joseph's Catholic Primary School,BUNBURY,6230
48881,Holy Spirit School,CITY BEACH,6015
48896,Mary's Mount Primary School,GOOSEBERRY HILL,6076
48899,Sacred Heart Primary School,HIGHGATE,6003
48902,Chisholm Catholic College,BEDFORD,6052
48919,St Mary's School,MERREDIN,6415
48922,St Joseph's School,MOORA,6510
48939,St Joseph's School,PINJARRA,6208
48942,St Norbert College,QUEENS PARK,6107
48945,St Augustine's School,RIVERVALE,6103
48959,La Salle College,MIDDLE SWAN,6056
48962,Liwara Catholic Primary School,GREENWOOD,6024
48965,Aranmore Catholic Primary School,LEEDERVILLE,6007
48982,John Paul College,KALGOORLIE,6430
48985,Prendiville Catholic College,OCEAN REEF,6027
49002,Our Lady Star of the Sea Catholic Primary School,ESPERANCE,6450
49005,MacKillop Catholic College,BUSSELTON,6280
49022,St Hilda's Anglican School for Girls (Inc),MOSMAN PARK,6012
49025,Penrhos College,COMO,6152
49028,Scotch College,SWANBOURNE,6010
49043,Kulkarriya Community School,FITZROY CROSSING,6765
49046,Esperance Christian Primary School,ESPERANCE,6450
49049,All Saints' College,BULL CREEK,6149
49067,Kalamunda Christian School,WALLISTON,6076
49070,Rawa Community School,NEWMAN,6753
49087,Mundaring Christian College,MUNDARING,6073
49090,Parnngurr Community School,NEWMAN,6753
49107,Rockingham John Calvin School,BALDIVIS,6171
49110,Quinns Baptist College,MINDARIE,6030
49113,Living Waters Lutheran College,WARNBRO,6169
49127,Murdoch College,MURDOCH,6150
49130,Albany Campus,ALBANY,6330
49133,Kwinana Christian School,CALISTA,6167
49150,East Murray Area School,MINDARIE,5309
49153,Crafers Primary School,CRAFERS,5152
49171,Georgetown Primary School,GEORGETOWN,5472
49174,Gladstone Primary School,GLADSTONE,5473
49177,Glossop Primary School,GLOSSOP,5344
49193,Jervois Primary School,JERVOIS,5259
49196,Kangarilla Primary School,KANGARILLA,5157
49199,Kersbrook Primary School,KERSBROOK,5231
49214,Littlehampton Primary School,LITTLEHAMPTON,5250
49217,Lockleys Primary School,BROOKLYN PARK,5032
49241,Moorak Primary School,MOORAK,5291
49258,Naracoorte Primary School,NARACOORTE,5271
49261,Norton Summit Primary School,NORTON SUMMIT,5136
49264,Coorara Primary School,MORPHETT VALE,5162
49278,Port Augusta West Primary School,PORT AUGUSTA WEST,5700
49281,Port Kenny Primary School,PORT KENNY,5671
49284,Port Pirie West Primary School,PORT PIRIE,5540
49301,Salisbury Primary School,SALISBURY,5108
49304,Seaton Park Primary School,SEATON,5023
49322,Truro Primary School,TRURO,5356
49325,Unley Primary School,UNLEY,5061
49342,Whyalla Town Primary School,WHYALLA,5600
49345,Wilmington Primary School,WILMINGTON,5485
49348,Woodside Primary School,WOODSIDE,5244
49363,Black Forest Primary School,BLACK FOREST,5035
49366,Blackwood Primary School,EDEN HILLS,5050
49370,Blyth Primary School,BLYTH,5462
49388,Rapid Bay Primary School,RAPID BAY,5204
49392,Enfield Primary School,ENFIELD,5085
49411,Challa Gardens Primary School,KILKENNY,5009
49414,Cobdogla Primary School,COBDOGLA,5346
49417,Coomandook Area School,COOMANDOOK,5261
49431,Woomera Area School,WOOMERA,5720
49434,Lucindale Area School,LUCINDALE,5272
49437,Brinkworth Primary School,BRINKWORTH,5464
49451,Yankalilla Area School,YANKALILLA,5203
49454,Balaklava High School,BALAKLAVA,5461
49457,Clare High School,CLARE,5453
49474,Port Lincoln High School,PORT LINCOLN,5606
49477,Renmark High School,RENMARK,5341
49494,Raukkan Aboriginal School,RAUKKAN,5259
49497,Seaview High School,SEACOMBE HEIGHTS,5047
49500,Elizabeth Grove Primary School,ELIZABETH GROVE,5112
49514,Stradbroke School,ROSTREVOR,5073
49517,Glenunga International High School,GLENUNGA,5064
49520,Clovelly Park Primary School,CLOVELLY PARK,5042
49538,Riverland Special School,BERRI,5343
49541,Vale Park Primary School,VALE PARK,5081
49558,Kidman Park Primary School,KIDMAN PARK,5025
49561,Amata Anangu School,AMATA,872
49581,Para Vista Primary School,PARA VISTA,5093
49584,Hallett Cove South Primary School,HALLETT COVE,5158
49588,O'Sullivan Beach Primary School,O'SULLIVAN BEACH,5166
49604,Long Street Primary School,WHYALLA NORRIE,5608
49607,Bellevue Heights Primary School,BELLEVUE HEIGHTS,5050
49610,Flaxmill School P-7,MORPHETT VALE,5162
49628,Westport Primary School,SEMAPHORE PARK,5019
49631,Craigburn Primary School,FLAGSTAFF HILL,5159
49651,Stirling North Primary School,STIRLING NORTH,5710
49654,Pipalyatjara Anangu School,PIPALYATJARA,872
49672,Roxby Downs Area School,ROXBY DOWNS,5725
49675,Keithcot Farm Primary School,WYNN VALE,5127
49678,Blakeview Primary School,BLAKEVIEW,5114
49692,St Barbara's Parish School,ROXBY DOWNS,5725
49695,St Mary's Memorial School,GLENELG,5045
49698,Kildare College,HOLDEN HILL,5088
49715,Cabra Dominican College,CUMBERLAND PARK,5041
49718,Star of the Sea School,HENLEY BEACH,5022
49735,St Gabriel's School,ENFIELD,5085
49738,St Anthony's School,EDWARDSTOWN,5039
49741,St Thomas More's Parish School,ELIZABETH PARK,5113
49755,St Anthony's Catholic Primary School,MILLICENT,5280
49758,St Joseph's Memorial School,NORWOOD,5067
49761,St Joseph's School,PAYNEHAM,5070
49779,St Columba's Memorial School,YORKETOWN,5576
49782,Galilee Catholic School,ALDINGA,5173
49799,Immanuel Primary School,NOVAR GARDENS,5040
49802,Morphett Vale Campus,MORPHETT VALE,5162
49819,Willunga Waldorf School,WILLUNGA,5172
49822,Harvest Christian School,KADINA,5554
49825,Faith Lutheran College Incorporated,TANUNDA,5352
49839,Torrens Valley Christian School,HOPE VALLEY,5090
49842,Good Shepherd Lutheran School,PARA VISTA,5093
49845,The Hills Montessori School,ALDGATE,5154
49862,Mid North Christian College,PORT PIRIE,5540
49865,St John's Lutheran School,EUDUNDA,5374
42988,Grenfell Public School,GRENFELL,2810
42991,Gwabegar Public School,GWABEGAR,2356
43005,Lyndhurst Public School,LYNDHURST,2797
43008,Meadow Flat Public School,MEADOW FLAT,2795
43011,Millthorpe Public School,MILLTHORPE,2798
43031,Quandialla Central School,QUANDIALLA,2721
43048,Wanaaring Public School,WANAARING,2840
43051,Wellington Public School,WELLINGTON,2820
43068,Glen Alice Public School,GLEN ALICE,2849
43071,Glenroi Heights Public School,ORANGE,2800
43074,Black Springs Public School,BLACK SPRINGS,2787
43088,Mulyan Public School,COWRA,2794
43091,Mian School,DUBBO,2830
43094,Holman Place School,COWRA,2794
43111,Nyngan High School,NYNGAN,2825
43114,Blayney High School,BLAYNEY,2799
43131,St Joseph's School,BOMBALA,2632
43134,St Patrick's Parish School,COOMA,2630
43138,Saints Peter and Paul Primary School,GOULBURN,2580
43152,Trinity Catholic College,GOULBURN,2580
43155,St Michael's Primary School,BAULKHAM HILLS,2153
43158,St Patrick's Primary School,BLACKTOWN,2148
43172,Our Lady Queen of Peace Primary School,GREYSTANES,2145
43175,St Canice's Primary School,KATOOMBA,2780
43178,St Joseph's Primary School,KINGSWOOD,2747
43195,St Mary's Primary School,RYDALMERE,2116
43198,Our Lady of Lourdes Primary School,SEVEN HILLS,2147
43215,Cerdon College,MERRYLANDS,2160
43218,St Paul's Catholic College,GREYSTANES,2145
43221,St Andrews College,MARAYONG,2148
43235,Our Lady of Dolours Catholic Primary School,CHATSWOOD,2067
43238,St Kevin's Catholic Primary School,DEE WHY,2099
43241,St Patrick's Catholic Primary School,EAST GOSFORD,2250
43258,St John Fisher Catholic Primary School,TUMBI UMBI,2261
43261,Our Lady of Perpetual Succour Catholic Primary School,WEST PYMBLE,2073
43279,St John's Primary School,LAMBTON,2299
43282,St Therese's Primary School,NEW LAMBTON,2305
43299,St Catherine's Catholic College,SINGLETON,2330
43302,Corpus Christi Primary School,WARATAH,2298
43305,St Joseph's Primary School,CHARLESTOWN,2290
43319,San Clemente High School,MAYFIELD,2304
43322,St Pius X High School,ADAMSTOWN,2289
43325,Holy Spirit College,BELLAMBI,2518
43342,Holy Family Catholic Primary School,INGLEBURN,2565
43345,St Michael's Catholic Primary School,MITTAGONG,2575
43362,St Francis Xavier's Catholic Primary School,ARNCLIFFE,2205
43365,St Joseph The Worker Catholic Primary School,AUBURN SOUTH,2144
43368,St Brendan's Catholic Primary School,BANKSTOWN,2200
43382,St Mel's Catholic Primary School,CAMPSIE,2194
43385,Watsonia Primary School,WATSONIA,3087
43388,St Ambrose Catholic Primary School,CONCORD WEST,2138
43402,St Mary's Catholic Primary School,ERSKINEVILLE,2043
43405,St Mary's Catholic Primary School,GEORGES HALL,2198
43408,St John Vianney Catholic Primary School,GREENACRE,2190
43425,Our Lady of The Annunciation Catholic Primary School,MAROUBRA,2035
43428,St Brigid's Catholic Primary School,MARRICKVILLE,2204
43445,St Declan's Catholic Primary School,PENSHURST,2222
43448,St Margaret Mary's Catholic Primary School,RANDWICK NORTH,2031
43451,St Joseph's Catholic Primary School,RIVERWOOD,2210
43465,Sacred Heart Catholic Primary School,VILLAWOOD,2163
43468,St Francis De Sales' Catholic Primary School,WOOLOOWARE,2230
43471,Casimir Catholic College,MARRICKVILLE,2204
43488,Patrician Brothers College,FAIRFIELD,2165
43491,All Saints Catholic Girls College,LIVERPOOL,2170
43508,St Mary's Primary School,BELLINGEN,2454
43511,St Mary's Primary School,CASINO,2470
43528,St Agnes' Primary School,PORT MACQUARIE,2444
43531,Holy Family Catholic Primary School,SKENNARS HEAD,2478
43534,St Joseph's Primary School,WAUCHOPE,2446
43548,St Joseph's Primary School,BLAYNEY,2799
43551,St Matthew's Catholic School,MUDGEE,2850
43554,St John's School,BARADINE,2396
43571,Catherine McAuley Catholic Primary School,ORANGE,2800
43574,St Columba's School,YEOVAL,2868
43591,St Augustine's Parish Primary School,NARROMINE,2821
43594,St Joseph's Primary School,PEAK HILL,2869
43611,St Joseph's Primary School,JUNEE,2663
43614,St Joseph's Primary School,NARRANDERA,2700
43617,St Francis Xavier Primary School,URANA,2645
43631,St Joseph's School,BARRABA,2347
43634,St Mary of the Angels Primary School,GUYRA,2365
43637,St Joseph's School,MUNGINDI,2406
43654,Trinity Catholic College,LISMORE,2480
43657,Loreto Kirribilli,KIRRIBILLI,2061
43674,St Vincent's College,POTTS POINT,2011
43677,Stella Maris College Manly,MANLY,2095
43680,St Joseph's College,HUNTERS HILL,2110
43694,St Charbel's College,PUNCHBOWL,2196
43697,Broughton Anglican College,CAMPBELLTOWN,2560
43700,Covenant Christian School,BELROSE,2085
43716,Newcastle Waldorf School,GLENDALE,2285
43719,The B'Nai Yacov School,PARRAMATTA,2150
43722,Waverley Action for Youth Services,BONDI,2026
43744,Nambucca Valley Christian Community School,NAMBUCCA HEADS,2448
43747,Margaret Jurd College,SHORTLAND,2307
43764,Lakeside Christian College,TWEED HEADS,2485
43767,Hinterland Christian College,MULLUMBIMBY,2482
43770,Tongarra Campus,ALBION PARK,2527
43784,Key College,REDFERN,2016
43787,Orange Anglican Grammar School,ORANGE,2800
43790,Moree Christian School,MOREE,2400
43807,St Narsai Assyrian Christian College,EDENSOR PARK,2176
43810,Rainbow Ridge School for Steiner Education,LILLIAN ROCK,2480
43827,Green Valley Islamic College,GREEN VALLEY,2168
43830,Manning Valley Anglican College,CUNDLETOWN,2430
43847,Macquarie College,WALLSEND,2287
43850,Newington Preparatory School,LINDFIELD,2070
43854,Redeemer Baptist School,NORTH PARRAMATTA,2151
43868,Wenona School Ltd,NORTH SYDNEY,2060
43871,Gib Gate School,MITTAGONG,2575
43874,Georges River Grammar,GEORGES HALL,2198
43891,William Branwhite Clarke College,KELLYVILLE,2155
43894,Nepean Christian School,MULGOA,2745
43911,Darkes Forest Campus,DARKES FOREST,2508
43914,Danebank School,HURSTVILLE,2220
43917,St Paul's Lutheran Primary School,HENTY,2658
43931,St Philip's Christian College,WARATAH,2298
43934,International Grammar School,ULTIMO,2007
43937,Australian Islamic College of Sydney,MOUNT DRUITT,2770
43951,Christadelphian Heritage College,MORISSET,2264
43954,St Peter's Anglican College - Broulee,BROULEE,2537
43957,The Emanuel School,RANDWICK,2031
43974,Hawkesbury Independent School,KURRAJONG,2758
43978,Inaburra School,BANGOR,2234
43997,Macquarie University Special Education Centre,NORTH RYDE,2113
44000,St Paul's Grammar School Penrith,CRANEBROOK,2749
44003,Armenian General Benevolent Union Alexander Primary School,DUFFYS FOREST,2084
44019,Mamre Anglican School,ERSKINE PARK,2759
44022,Mosman Church of England Preparatory School,MOSMAN,2088
44025,Muswellbrook Christian School,MUSWELLBROOK,2333
44042,Cheltenham Primary School,CHELTENHAM,3192
44045,Cavendish Primary School,CAVENDISH,3314
44063,Gisborne Primary School,GISBORNE,3437
44067,Wandiligong Primary School,WANDILIGONG,3744
44085,Mount Clear Primary School,MOUNT CLEAR,3350
44088,Newstead Primary School,NEWSTEAD,3462
44091,New Gisborne Primary School,NEW GISBORNE,3438
44109,Stratford Primary School,STRATFORD,3862
44112,Tylden Primary School,TYLDEN,3444
44129,Birregurra Primary School,BIRREGURRA,3242
44133,Lockwood Primary School,LOCKWOOD,3551
44150,Toongabbie Primary School,TOONGABBIE,3856
44153,Maffra Primary School,MAFFRA,3860
44156,Cobden Primary School,COBDEN,3266
44170,Talbot Primary School,TALBOT,3371
44173,Kangaroo Flat Primary School,KANGAROO FLAT,3555
44176,Diamond Creek Primary School,DIAMOND CREEK,3089
44190,Bolinda Primary School,BOLINDA,3432
44193,Haddon Primary School,HADDON,3351
44196,Alfredton Primary School,ALFREDTON,3350
44214,Swan Hill Primary School,SWAN HILL,3585
44217,Inverleigh Primary School,INVERLEIGH,3321
44234,Lucknow Primary School,BAIRNSDALE,3875
44237,Maldon Primary School,MALDON,3463
44241,Buninyong Primary School,BUNINYONG,3357
44256,Natte Yallock Primary School,NATTE YALLOCK,3465
44259,Tallangatta Primary School,TALLANGATTA,3700
44262,San Remo Primary School,SAN REMO,3925
44279,Mooroopna Primary School,MOOROOPNA,3629
44282,Mount Pleasant Primary School,BALLARAT,3350
44299,Preston Primary School,PRESTON,3072
44302,Elmore Primary School,ELMORE,3558
44319,Trentham District Primary School,TRENTHAM,3458
44322,Rupanyup Primary School,RUPANYUP,3388
